,w_stock,w_bond,w_bill,Dates
99,0.7735600788334523,0.17642053597360235,0.05001938519283506,1999-06-30
100,0.7711126522502849,0.17887884902524503,0.050008498724721316,1999-07-30
101,0.7711809373063259,0.17881455708707528,0.05000450560667276,1999-08-31
102,0.771224129920875,0.17877538181895503,0.050000488260216296,1999-09-30
103,0.7713112476741162,0.1786833814415726,0.050005370884763777,1999-10-29
104,0.7735575110131059,0.1764416657409824,0.05000082324600263,1999-11-30
105,0.7713009171963748,0.17866389209521122,0.05003519070842163,1999-12-31
106,0.7712255299396029,0.1787709992234019,0.05000347083676017,2000-01-31
107,0.7712256301066179,0.17877314767501723,0.050001222219572705,2000-02-29
108,0.7733032418126579,0.17669503342219772,0.050001724765350114,2000-03-31
109,0.7732796102073072,0.1767092997153475,0.0500110900775841,2000-04-28
110,0.7732337086483224,0.17676383337431528,0.05000245797741927,2000-05-31
111,0.7713042536839269,0.17867909479246324,0.0500166515234273,2000-06-30
112,0.7732556600455273,0.17674071914012485,0.0500036208143442,2000-07-31
113,0.7710527638607583,0.17869678001852674,0.050250456120733394,2000-08-31
114,0.7730170419560262,0.1754943251664633,0.051488632880058026,2000-09-29
115,0.7731537776783534,0.1768394615429742,0.05000676077872393,2000-10-31
116,0.7708373471993591,0.1696630448465532,0.05949960795424841,2000-11-30
117,0.5156050789737241,0.3051796173065181,0.17921530371974564,2000-12-29
118,0.42559996074956025,0.5097235209491496,0.06467651840895998,2001-01-31
119,0.4269478587195625,0.5165518658750184,0.05650027540596018,2001-02-28
120,0.7733028898638487,0.1766959104360839,0.05000119970019061,2001-03-30
121,0.7702960600409208,0.17970392113743489,0.050000018819547944,2001-04-30
122,0.4259212130197359,0.5127025361642417,0.06137625081621477,2001-05-31
123,0.4283635991610364,0.5213267387983069,0.05030966204025194,2001-06-29
124,0.4244668566077074,0.48488629837084246,0.09064684502158063,2001-07-31
125,0.42605283119118675,0.4754611354499934,0.0984860333587349,2001-08-31
126,0.772629186748089,0.17736150070834977,0.05000931254330545,2001-09-28
127,0.4231799943035745,0.5097816366545371,0.06703836904038288,2001-10-31
128,0.4260080487410894,0.5238769257723359,0.05011502549009469,2001-11-30
129,0.42830001828576597,0.5216975772124617,0.05000240450150112,2001-12-31
130,0.4283846277090826,0.5216071873090041,0.050008184982006355,2002-01-31
131,0.42831454190514456,0.5216853585572451,0.050000099537095694,2002-02-28
132,0.4283020044878989,0.521697640507626,0.05000035500566298,2002-03-29
133,0.4285112257695077,0.5214879665853238,0.050000807645169336,2002-04-30
134,0.4263737335211626,0.5236260600750446,0.05000020640378726,2002-05-31
135,0.7729686851565409,0.1770311600609618,0.050000154782363304,2002-06-28
136,0.42621666736757724,0.5237814584554943,0.05000187417690208,2002-07-31
137,0.42608480733104515,0.5238998579592566,0.050015334709706885,2002-08-30
138,0.42600945121009376,0.5239873478807764,0.05000320090914171,2002-09-30
139,0.4258821116440789,0.5240506405929857,0.05006724776235181,2002-10-31
140,0.426238643879256,0.5237507892910594,0.050010566829871005,2002-11-29
141,0.426250980808304,0.5236192651372011,0.05012975405406621,2002-12-31
142,0.4261257147343234,0.5238738760811927,0.05000040918306941,2003-01-31
143,0.42618377597344176,0.5238123205712333,0.05000390345529069,2003-02-28
144,0.4261534196500563,0.523846074925825,0.050000506166932746,2003-03-31
145,0.42388899700579763,0.5182472861794086,0.05786371681490293,2003-04-30
146,0.7736953554813328,0.1762997268703298,0.050004917648335076,2003-05-30
147,0.4261855227874297,0.5238140866967613,0.05000039051618791,2003-06-30
148,0.7711429551571201,0.17882696036242846,0.05003008448045936,2003-07-31
149,0.4291517250768732,0.5208482729040271,0.05000000201909846,2003-08-29
150,0.7731154272760706,0.17688108166191185,0.05000349106222611,2003-09-30
151,0.4293058729925639,0.5206940957890446,0.05000003121825942,2003-10-31
152,0.7708127363860448,0.17918663035349391,0.05000063326033717,2003-11-28
153,0.7730918853215026,0.17690334795054413,0.05000476672734816,2003-12-31
154,0.7730662239072202,0.17692164170018226,0.050012134393109524,2004-01-30
155,0.7730972078796112,0.17688752711679462,0.050015265003649674,2004-02-27
156,0.7731458078335953,0.1768301515652027,0.05002404060088826,2004-03-31
157,0.770764060832274,0.17923145980037558,0.050004479367354075,2004-04-30
158,0.4293398398928283,0.5206593771375785,0.05000078296948703,2004-05-31
159,0.42928940921331926,0.5207042598822296,0.050006330904547286,2004-06-30
160,0.42923121042964646,0.5207687684416828,0.05000002112867279,2004-07-30
161,0.7731893173095696,0.17680479405460642,0.05000588863092096,2004-08-31
162,0.7732219354561368,0.17674566422503335,0.05003240031882106,2004-09-30
163,0.43801682918908064,0.4355059383546383,0.12647723245678127,2004-10-29
164,0.7707214854819117,0.17927851126940997,0.05000000324867463,2004-11-30
165,0.7732377423821528,0.17676142311371335,0.05000083450457822,2004-12-31
166,0.7732878197763425,0.17669924479826193,0.05001293542564359,2005-01-31
167,0.7709141555956722,0.1790803933550722,0.050005451049254857,2005-02-28
168,0.7708357672199836,0.17916422676552374,0.05000000601437398,2005-03-31
169,0.7733303387986435,0.17664631180408902,0.0500233494001746,2005-04-29
170,0.7733227819865106,0.1763170459116527,0.05036017210093643,2005-05-31
171,0.7733393766396809,0.1761939567336327,0.05046666662639525,2005-06-30
172,0.7709781669256837,0.17894932851006096,0.050072504564248776,2005-07-29
173,0.7734231134097774,0.17657553551980665,0.0500013510702878,2005-08-31
174,0.7709064401471178,0.17907953581228186,0.0500140240403085,2005-09-30
175,0.42897841524826286,0.5210203387614403,0.05000124599045978,2005-10-31
176,0.430315766184489,0.5196758171338371,0.05000841668168688,2005-11-30
177,0.773518873478419,0.17646018881095776,0.0500209377105895,2005-12-30
178,0.7710374098080127,0.17896126181521266,0.05000132837677011,2006-01-31
179,0.7709771977010847,0.1787892157619605,0.05023358653695354,2006-02-28
180,0.7710192771877765,0.17897947672980685,0.05000124608267037,2006-03-31
181,0.7680886168614807,0.181910614426205,0.05000076871253145,2006-04-28
182,0.7709377461215183,0.1790622495135854,0.050000004365113294,2006-05-31
183,0.42899427892590153,0.5210048746910643,0.050000846382952116,2006-06-30
184,0.7731972345016913,0.17507396662432317,0.05172879887401693,2006-07-31
185,0.7731547574048182,0.1747890986320365,0.05205614396314529,2006-08-31
186,0.7731668044620373,0.1748202836926443,0.05201291184529706,2006-09-29
187,0.7734153534504099,0.17547847834046815,0.05110616820922755,2006-10-31
188,0.773329742606834,0.17530624824737284,0.051364009145727224,2006-11-30
189,0.7734555889632152,0.17584551973346868,0.05069889130322319,2006-12-29
190,0.7709881825439675,0.17901171092875778,0.050000106527271944,2007-01-31
191,0.7733913884599823,0.17583746224044616,0.05077114929991914,2007-02-28
192,0.7730404454027291,0.174627790297519,0.052331764299742504,2007-03-30
193,0.7730841718781056,0.174994859058058,0.05192096906376824,2007-04-30
194,0.42905173306287825,0.5209480534584143,0.05000021347873292,2007-05-31
195,0.42909067549884966,0.5209032817504777,0.050006042750710335,2007-06-29
196,0.7731865363555728,0.17553720594177374,0.05127625770268654,2007-07-31
197,0.7730905513316274,0.17543551518783462,0.05147393347929842,2007-08-31
198,0.7732782690624234,0.17611655955019234,0.0506051713873546,2007-09-28
199,0.7732438600740773,0.1760015811097984,0.050754558816168936,2007-10-31
200,0.7733890430872193,0.1763884206883798,0.05022253622397521,2007-11-30
201,0.4273553362237749,0.4687264414614636,0.1039182223147474,2007-12-31
202,0.43161386236484206,0.45387489887151716,0.11451123876364487,2008-01-31
203,0.4331285929474166,0.4490375044819552,0.11783390257062211,2008-02-29
204,0.4240131670609044,0.4870265692550027,0.08896026368409754,2008-03-31
205,0.4234159163050905,0.49418322993818947,0.08240085375615352,2008-04-30
206,0.42873137979879644,0.5212102961616856,0.05005832403854757,2008-05-30
207,0.4286804630185158,0.5208734420265883,0.0504460949564763,2008-06-30
208,0.42781183189173283,0.5180740383866221,0.05411412972164753,2008-07-31
209,0.42400980146364103,0.4877437489085907,0.08824644962753814,2008-08-29
210,0.4235472709820847,0.49352518583162897,0.08292754318611995,2008-09-30
211,0.42368416037903,0.4931485211408197,0.0831673186596201,2008-10-31
212,0.4261970155742853,0.5234853013686698,0.05031768305705885,2008-11-28
213,0.42266395106087656,0.5153498573160941,0.06198619162302993,2008-12-31
214,0.4248913760091362,0.5251048920418748,0.050003731949184005,2009-01-30
215,0.5092835576549044,0.32053629594980454,0.17018014639548307,2009-02-27
216,0.47507070831936804,0.3727245441010428,0.15220474758080615,2009-03-31
217,0.45959359273415823,0.3968617409252603,0.14354466634069518,2009-04-30
218,0.44167067218017403,0.43920072036145646,0.11912860745882464,2009-05-29
219,0.44119559978167916,0.44017685466905565,0.11862754554944176,2009-06-30
220,0.5553561486700114,0.2670433465982935,0.1776005047317335,2009-07-31
221,0.5506015001569193,0.2722969288853216,0.1771015709578838,2009-08-31
222,0.6470978113168526,0.185190895983409,0.16771129269974344,2009-09-30
223,0.6243975095912228,0.20153626892853793,0.17406622148023979,2009-10-30
224,0.6245259035504224,0.20139176728389063,0.17408232916688082,2009-11-30
225,0.48470981352608633,0.3563064237598141,0.1589837627140897,2009-12-31
226,0.4773030922245976,0.36811045413803506,0.15458645363736184,2010-01-29
227,0.4795076989567939,0.36432822785045527,0.15616407319312756,2010-02-26
228,0.48001108653298824,0.3635697272552833,0.15641918621173073,2010-03-31
229,0.6434922207517526,0.18722666858191206,0.16928111066749682,2010-04-30
230,0.6431395592880903,0.1874237264256714,0.1694367142862701,2010-05-31
231,0.7432589958879305,0.15081371528226944,0.1059272888307808,2010-06-30
232,0.4332803067081158,0.454580245549216,0.11213944774249092,2010-07-30
233,0.631881586753297,0.19518400615280967,0.17293440709374414,2010-08-31
234,0.7457868392118777,0.15108267768559147,0.10313048310424824,2010-09-30
235,0.6591262678645811,0.17647883024024974,0.1643949018950598,2010-10-29
236,0.48220342349613426,0.3596805310711664,0.15811604543175184,2010-11-30
237,0.47575615444581687,0.369778311596309,0.1544655339582388,2010-12-31
238,0.4769798110320997,0.36807899286744966,0.15494119610058957,2011-01-31
239,0.4775447691856186,0.36688089185078393,0.1555743389642456,2011-02-28
240,0.4783553412384291,0.36562747720077377,0.15601718156079944,2011-03-31
241,0.6697771294602458,0.17023395341914532,0.15998891712065172,2011-04-29
242,0.6852515957720827,0.16219055026116616,0.15255785396703075,2011-05-31
243,0.6856006190098661,0.1618462606434583,0.15255312034666701,2011-06-30
244,0.683246009927056,0.1630102663255773,0.153743723747498,2011-07-29
245,0.5474277561054232,0.2717921409729738,0.18078010292181762,2011-08-31
246,0.49903724275387656,0.33277624483126905,0.16818651241487131,2011-09-30
247,0.5270038030089729,0.2959867484103679,0.17700944858068796,2011-10-31
248,0.4818871754144198,0.3573296478385815,0.16078317674703896,2011-11-30
249,0.4967746781906966,0.3350684747312482,0.16815684707827955,2011-12-30
250,0.7136386626061931,0.15152136730635452,0.13483997008745516,2012-01-31
251,0.6853483347112795,0.16188395387779514,0.15276771141089998,2012-02-29
252,0.48786598776635864,0.35123982071761767,0.1608941915165797,2012-03-30
253,0.6798268917192725,0.1649880539535503,0.1551850543271141,2012-04-30
254,0.6808587079778458,0.16432887429774745,0.1548124177194813,2012-05-31
255,0.6832959966476555,0.16316532434742914,0.15353867900711143,2012-06-29
256,0.675321931376222,0.16706165685976312,0.157616411764007,2012-07-31
257,0.6756028194762852,0.16692193887397427,0.1574752416513433,2012-08-31
258,0.6407190430905827,0.18850938009752694,0.1707715768128636,2012-09-28
259,0.47342182824153345,0.37380749530134944,0.15277067645709969,2012-10-31
260,0.6814242428528311,0.16397700488369676,0.15459875226351896,2012-11-30
261,0.4832896829182761,0.3579476546254014,0.15876266245619725,2012-12-31
262,0.4863943658159772,0.35308979467634294,0.160515839508183,2013-01-31
263,0.47909161799172717,0.36425303359865097,0.15665534840940287,2013-02-28
264,0.48210851207957106,0.35949686955493476,0.1583946183649138,2013-03-29
265,0.6814985050493022,0.16389510436730753,0.15460639058333076,2013-04-30
266,0.48750801481426403,0.3512484592883746,0.16124352622277677,2013-05-31
267,0.4742408563413924,0.3721900362333049,0.15356910742618654,2013-06-28
268,0.4710067263868192,0.37755999183344524,0.15143328178000748,2013-07-31
269,0.4762238097586552,0.3688332597306105,0.1549429305126641,2013-08-30
270,0.4733277422396344,0.3735724197982523,0.153099837961966,2013-09-30
271,0.6897715574980766,0.15987134221302926,0.150357100288948,2013-10-31
272,0.468576027931346,0.3813229451496105,0.15010102691887872,2013-11-29
273,0.47017392820960674,0.37889355067609304,0.15093252113403732,2013-12-31
274,0.6853776825662589,0.16195550847770396,0.15266680895597126,2014-01-31
275,0.6845012522983152,0.1623644357492542,0.15313431195237232,2014-02-28
276,0.6915160854315574,0.15911101180141918,0.14937290284010496,2014-03-31
277,0.6805569827284074,0.1643394088181789,0.15510360845341548,2014-04-30
278,0.6839329111333258,0.16267532505481064,0.1533917638118643,2014-05-30
279,0.6869447648673654,0.16119327148242907,0.15186196365024024,2014-06-30
280,0.6846710143677822,0.16228307950005783,0.1530459061320562,2014-07-31
281,0.6859042941911929,0.16166998144334427,0.15242572436557222,2014-08-29
282,0.6886720428230341,0.16036493890626946,0.1509630182706927,2014-09-30
283,0.6895181960930207,0.1599765701817097,0.15050523372522695,2014-10-31
284,0.6955375147411793,0.15738587053980396,0.14707661471906774,2014-11-28
285,0.7005572622280304,0.15541122099817312,0.14403151677384857,2014-12-31
286,0.6865156902552105,0.16114643172782134,0.15233787801697546,2015-01-30
287,0.6881554285914337,0.16054076686658325,0.15130380454195344,2015-02-27
288,0.693132083991921,0.1583712182871767,0.14849669772549767,2015-03-31
289,0.693079605774695,0.1583851705575412,0.14853522366791705,2015-04-30
290,0.4711153559830734,0.377182982844864,0.15170166117202466,2015-05-29
291,0.4672904991149207,0.3835969630663889,0.14911253781869127,2015-06-30
292,0.46708097730470194,0.38391387426382073,0.14900514843124044,2015-07-31
293,0.4330635322896179,0.4614628964301653,0.10547357128068666,2015-08-31
294,0.5007160466762672,0.331207529442871,0.16807642388147118,2015-09-30
295,0.7585160783739632,0.15776406781878177,0.08371985382133215,2015-10-30
296,0.46715560213581947,0.38459887517113606,0.14824552269284885,2015-11-30
297,0.4252865105349167,0.4775686394386046,0.09714485002672649,2015-12-31
298,0.4327560549618365,0.4604173351263197,0.10682660991114064,2016-01-29
299,0.4913741787644195,0.34151821715147557,0.16710760408413802,2016-02-29
300,0.7650036059370733,0.16288001127928575,0.07211638278340127,2016-03-31
301,0.5802397735166103,0.23739148794252218,0.1823687385408756,2016-04-29
302,0.6297224181241445,0.19519708038638373,0.17508050148966842,2016-05-31
303,0.7206262969871845,0.14965090185065155,0.1297228011619913,2016-06-30
304,0.4844170105402994,0.3541283941243488,0.16145459533719364,2016-07-29
305,0.7122703306560553,0.15140554781109453,0.1363241215111696,2016-08-31
306,0.7194747854475225,0.1498696632945482,0.1306555512572128,2016-09-30
307,0.4594835756908049,0.39680671929379935,0.14370970501670735,2016-10-31
308,0.45820565353725573,0.39928844506491246,0.14250590139594504,2016-11-30
309,0.7357567103624185,0.14771343230484996,0.11652985733310865,2016-12-30
310,0.4530851698576538,0.40965418347135085,0.13726064666849533,2017-01-31
311,0.4541678819434125,0.407360130173983,0.13847198787470855,2017-02-28
312,0.45606277636317427,0.4034425444873529,0.1404946791486814,2017-03-31
313,0.7261868730090875,0.14888704460002256,0.12492608239113696,2017-04-28
314,0.7266729085447324,0.1487935375248267,0.12453355393125727,2017-05-31
315,0.731429182332633,0.14845553610821,0.12011529088034498,2017-06-30
316,0.7326676543750659,0.14846065058151936,0.11887169505101257,2017-07-31
317,0.48937253303088185,0.34602687487502287,0.16460059209404757,2017-08-31
318,0.7408424519786599,0.1482949626502397,0.1108625853623314,2017-09-29
319,0.455226222492761,0.4046116141747099,0.14016216404000162,2017-10-31
320,0.45265009986317534,0.40980859529090097,0.13754130484590865,2017-11-30
321,0.4569421077789045,0.40096221842882596,0.14209567379226906,2017-12-29
322,0.45280612311818647,0.40924747491805963,0.13794640196393826,2018-01-31
323,0.4502625061027011,0.4146004399730479,0.1351370539302288,2018-02-28
324,0.445807563018247,0.42441924746336274,0.12977318951832567,2018-03-30
325,0.445246757415501,0.425584133536202,0.129169109047727,2018-04-30
326,0.44324515634357825,0.4302565354010914,0.12649831082006796,2018-05-31
327,0.7445718030769386,0.1492605244805985,0.10616767268790822,2018-06-29
328,0.7519818961453942,0.15108496197889432,0.09693314187571317,2018-07-31
329,0.7476661056597284,0.14999037430698905,0.10234352003321726,2018-08-31
330,0.44576308966603356,0.42397834844717236,0.13025856188676863,2018-09-28
331,0.4256512172982641,0.49903653406316417,0.07531224863852402,2018-10-31
332,0.7716938275238706,0.1755161237986389,0.05279004867508891,2018-11-30
333,0.4892009931221401,0.34296013240556217,0.16783887447226314,2018-12-31
334,0.6376739113386307,0.1881166387785625,0.17420944988274467,2019-01-31
335,0.7566613675588599,0.153564892039891,0.08977374040106903,2019-02-28
336,0.757113694348819,0.15380886422054696,0.08907744142981563,2019-03-29
337,0.44669212406551145,0.4213983601257234,0.13190951584333738,2019-04-30
338,0.48998885428566785,0.34167179526801666,0.1683393504463369,2019-05-31
339,0.7578164589173276,0.15410599180777979,0.08807754927428897,2019-06-28
340,0.755788491104403,0.15292547139221097,0.09128603750337597,2019-07-31
